244.34912838233	193.873506163591
243.796812769715	195.362606658491
243.21859289038	196.841841119619
242.614644875701	198.31075895783
241.985152694095	199.76891272652
241.330308094978	201.215858257926
240.650310550359	202.651154798422
239.945367194076	204.074365142778
239.215692758706	205.485055767336
238.46150951015	206.882796962066
237.68304717993	208.26716296146
236.880542895215	209.637732074224
236.054241106583	210.994086811729
235.204393513564	212.335814015182
234.331258987966	213.662504981481
233.435103495026	214.973755587704
232.516200012387	216.269166414215
231.574828446951	217.548342866327
230.611275549618	218.810895294501
229.625834827932	220.056439113037
228.618806456685	221.284594917222
227.590497186474	222.4949885989
226.541220250264	223.68725146043
225.471295267974	224.861020326996
224.381048149118	226.01593765723
223.270810993531	227.151651652126
222.140921990204	228.267816362198
220.991725314274	229.364091792863
219.823571022181	230.440144008005
218.636814945038	231.495645231696
217.431818580244	232.530273948038
216.208948981362	233.543714999102
214.968578646321	234.535659680925
213.711085403939	235.505805837549
212.436852298839	236.453857953055
211.14626747477	237.379527241587
209.839724056371	238.282531735311
208.517620029423	239.16259637031
207.180358119621	240.019453070373
205.828345669898	240.852840828647
204.461994516342	241.662505787148
203.08172086275	242.448201314086
201.68794515385	243.209688078992
200.281091947224	243.946734125622
198.861589783986	244.659114942609
197.429871058247	245.346613531856
195.9863718854	246.009020474633
194.531531969276	246.646133995367
193.065794468208	247.257760023108
191.589605860037	247.843712250644
190.103415806113	248.40381219125
188.607677014324	248.937889233058
187.102845101196	249.445780691027
185.589378453106	249.927331856499
184.067738086657	250.382396044325
182.538387508245	250.810834637544
181.001792572872	251.212517129611
179.458421342239	251.587321164147
177.908743942176	251.935132572212
176.353232419429	252.255845407083
174.792360597878	252.549361976523
173.226603934199	252.815592872541
171.656439373041	253.054456998628
170.082345201739	253.265881594457
168.504800904626	253.449802258047
166.924287016978	253.606162965384
165.341284978635	253.734916087481
163.756276987353	253.836022404889
162.16974585192	253.909451119645
160.582174845089	253.955179864652
158.994047556369	253.973194710489
157.405847744716	253.963490169662
155.818059191177	253.926069198266
154.231165551528	253.860943195093
152.645650208944	253.768131998154
151.061996126756	253.647663878638
149.480685701341	253.499575532302
147.902200615171	253.323912068291
146.327021690096	253.120726995397
144.755628740874	252.890082205762
143.188500429022	252.632047956023
141.626114117003	252.346702845912
140.068945722823	252.034133794314
138.517469575061	251.69443601279
136.972158268379	251.327712976575
135.433482519573	250.934076393059
133.901911024179	250.513646167757
132.377910313714	250.06655036779
130.861944613555	249.592925182869
129.354475701542	249.092914883813
127.855962767308	248.566671778604
126.366862272408	248.014356165989
124.88762781128	247.436136286654
123.418709973069	246.832188271975
121.960556204378	246.202696090369
120.513610672972	245.547851491252
119.078314132476	244.867853946633
117.65510378812	244.162910590351
116.244413163563	243.43323615498
114.846671968833	242.679052906424
113.462305969439	241.900590576205
112.091736856675	241.098086291489
110.73538211917	240.271784502857
109.393654915717	239.421936909838
108.066963949418	238.548802384241
106.755713343195	237.6526468913
105.460302516684	236.733743408661
104.181126064572	235.792371843225
102.918573636398	234.828818945892
101.673029817862	233.843378224206
100.444874013677	232.83634985296
99.2344803319992	231.808040582749
98.0422174704685	230.758763646538
96.8684486039025	229.688838664248
95.7135312736684	228.598591545392
94.5778172787731	227.488354389805
93.4616525687012	226.358465386478
92.365377138036	225.209268710548
91.2893249228935	224.041114418455
90.2338236992024	222.854358341313
89.1991949828603	221.649361976518
88.185753931797	220.426492377637
87.1938092499738	219.186122042595
86.2236630933502	217.928628800213
85.2756109778435	216.654395695113
84.349941689312	215.363810871044
83.4469371955882	214.057267452645
82.5668725605884	212.735163425697
81.7100158605258	211.397901515896
80.876628102252	210.045889066172
80.0669631437511	208.679537912616
79.2812676168131	207.299264259025
78.5197808519065	205.905488550124
77.7827348052768	204.498635343498
77.0703539882895	203.07913318026
76.3828553990426	201.647414454521
75.7204484562663	200.203915281674
75.0833349355322	198.74907536555
74.4717089077906	197.283337864482
73.8857566802545	195.807149256311
73.3256567396487	194.320959202388
